filename,category,environment
water-drips-from-shower-199393.mp3,water-drips-from-shower-199393.mp3,"Bathroom, Kitchen"
kettle-whistle-55710.mp3,kettle-whistle-55710.mp3,Indoor
glass-shatter-7-95202 (1).mp3,glass-shatter-7-95202 (1).mp3,Indoor
glass-clink-10-188127.mp3,glass-clink-10-188127.mp3,Indoor
newspaper rustle3-196719.mp3,newspaper rustle3-196719.mp3,Indoor
745348__newlocknew__rain_yardsmall-canopydrops-on-treesmetal-and-puddles.wav,745348,Indoor
auto-garage-door-opener-opening-door-quad-47687.mp3,auto-garage-door-opener-opening-door-quad-47687.mp3,Indoor
oven-opening-89905 (1).mp3,oven-opening-89905 (1).mp3,Indoor
typing-43326.mp3,typing-43326.mp3,Indoor
shower-curtain-closing-283262.mp3,shower-curtain-closing-283262.mp3,Indoor
angrily slam.mp3,angrily slam.mp3,Indoor
crowd-clapping-6-236777.mp3,crowd-clapping-6-236777.mp3,Indoor
toaster-38042.mp3,toaster-38042.mp3,Indoor
wood-heat-stove-burning-and-people-cooking-19235.mp3,wood-heat-stove-burning-and-people-cooking-19235.mp3,Indoor
cough-80945.mp3,cough-80945.mp3,Indoor
hairdryer-78637.mp3,hairdryer-78637.mp3,Indoor
door-open-and-shut-142487.mp3,door-open-and-shut-142487.mp3,Indoor
wolf-whistle-14621.mp3,wolf-whistle-14621.mp3,Indoor
computer-keyboard-angry-typing-313805.mp3,computer-keyboard-angry-typing-313805.mp3,Indoor
zapsplat_household_broom_brush_soft_bristles_sweeping_wet_gravel_001_112774.mp3,zapsplat,Indoor
197170__cell31_sound_productions__door_creaks_x3.wav,197170,Indoor
soundsnap_295306_making_coffee_distant_complete.mp3,soundsnap,Indoor
steps-on-stairs-102729.mp3,steps-on-stairs-102729.mp3,Indoor
60997__poissonmort__01-baby_crying_small-room.wav,60997,Indoor
drip-coffee-33785.mp3,drip-coffee-33785.mp3,Indoor
opening-soda-can-103534.mp3,opening-soda-can-103534.mp3,Indoor
arrastrar-silla-36845.mp3,arrastrar-silla-36845.mp3,Indoor
thunderstorm-rain-1-48559.mp3,thunderstorm-rain-1-48559.mp3,Indoor
mixkit-gas-stove-hum-1831.wav,mixkit-gas-stove-hum-1831.wav,Indoor
717553__trp__220329-car-honks-drives-off-em272-toronto.mp3,717553,Indoor
a5-book-flipping-02-55290.mp3,a5-book-flipping-02-55290.mp3,Indoor
microwave-door-open-amp-closing-326196 (1).mp3,microwave-door-open-amp-closing-326196 (1).mp3,Indoor
frying-in-pan-91876.mp3,frying-in-pan-91876.mp3,Indoor
putting-a-cup-on-a-table-and-stirring-in-it-99831.mp3,putting-a-cup-on-a-table-and-stirring-in-it-99831.mp3,Indoor
electric-heater-31736.mp3,electric-heater-31736.mp3,Indoor
inkjet-printer-33317.mp3,inkjet-printer-33317.mp3,Indoor
Oven Door Small Open Close - QuickSounds.com.mp3,Oven Door Small Open Close - QuickSounds.com.mp3,Indoor
oven-door-open-2-inches-44921.mp3,oven-door-open-2-inches-44921.mp3,Indoor
bedside-clock-alarm-95792.mp3,bedside-clock-alarm-95792.mp3,Indoor
electric-garage-door-closing-65113.mp3,electric-garage-door-closing-65113.mp3,Indoor
254678__hsaunier10__car-horn-beeps.mp3,254678,Indoor
heavy-metal-door-74594.mp3,heavy-metal-door-74594.mp3,Indoor
filing-thebath-01-75959.mp3,filing-thebath-01-75959.mp3,Indoor
cup-filling-197474.mp3,cup-filling-197474.mp3,Indoor
door-slam-172171.mp3,door-slam-172171.mp3,Indoor
418154__14fpanskazummer_jakub__barking-s-dog.wav,418154,Indoor
blender-33088.mp3,blender-33088.mp3,Indoor
35408__scarbelly25__ringing.wav,35408,Indoor
knocking-on-door-66750.mp3,knocking-on-door-66750.mp3,Indoor
running-stream-water-sound-239612 (1).mp3,running-stream-water-sound-239612 (1).mp3,"Bathroom, Kitchen"
alarm-clock-90867.mp3,alarm-clock-90867.mp3,Indoor
dorm-door-opening-6038.mp3,dorm-door-opening-6038.mp3,Indoor
464280__test_sound__heavy-rain.wav,464280,Indoor
opening-top-on-soda-can-230923.mp3,opening-top-on-soda-can-230923.mp3,Indoor
printer-scan-68679.mp3,printer-scan-68679.mp3,Indoor
firesound-69448.mp3,firesound-69448.mp3,Indoor
child-laughter-3-186730.mp3,child-laughter-3-186730.mp3,Indoor
sound-effect-uk-tvla-tea-alarm-315339.mp3,sound-effect-uk-tvla-tea-alarm-315339.mp3,Indoor
screen-tap-38717.mp3,screen-tap-38717.mp3,Indoor
591861__funwithsound__train-horn-59-with-train-bell.mp3,591861,Indoor
newspaper rustle-1-196728.mp3,newspaper rustle-1-196728.mp3,Indoor
mystical-wind-chimes-transition-fx-6327.mp3,mystical-wind-chimes-transition-fx-6327.mp3,Indoor
431669__oldbunny__8746.wav,431669,Indoor
378335__13fpanska_mikova_adela__13fmikovaa_jawa-motor.wav,378335,Indoor
knocking-knock-big-reverb-101984.mp3,knocking-knock-big-reverb-101984.mp3,Indoor
door-opening-and-closing-266505.mp3,door-opening-and-closing-266505.mp3,Indoor
77509__noisecollector__sonyecmds70pws_work_beep.mp3,77509,Indoor
monster-can-opening-41367.mp3,monster-can-opening-41367.mp3,Indoor
wind-up-music-box-106684.mp3,wind-up-music-box-106684.mp3,Indoor
laughter-66768.mp3,laughter-66768.mp3,Indoor
595444__21100306__sneeze.wav,595444,Indoor
steps-on-wooden-stairs-90107.mp3,steps-on-wooden-stairs-90107.mp3,Indoor
toaster-toast-107115.mp3,toaster-toast-107115.mp3,Indoor
shower-80401.mp3,shower-80401.mp3,Indoor
Oven door opening.mp3,Oven door opening.mp3,Indoor
microwave-door-open-90798.mp3,microwave-door-open-90798.mp3,Indoor
24332__charel-sytze__motorbike.mp3,24332,Indoor
578189__jjcunning__gunshot-sound-identify-weapon.mp3,578189,Indoor
knocking-on-a-metal-door-226310.mp3,knocking-on-a-metal-door-226310.mp3,Indoor
calm-nature-sounds-196258.mp3,calm-nature-sounds-196258.mp3,Indoor
sliding-book-36725.mp3,sliding-book-36725.mp3,Indoor
glass-break-5978.mp3,glass-break-5978.mp3,Indoor
dryer-104886.mp3,dryer-104886.mp3,Indoor
drawer_wooden_small_sliding-28187.mp3,drawer,Indoor
686480__darknightprincess__cute-anime-girl-sneeze-sound-effect.mp3,686480,Indoor
broom-sweeping-26931.mp3,broom-sweeping-26931.mp3,Indoor
40624__acclivity__boyracer.wav,40624,Indoor
door-latch-opening-322052.mp3,door-latch-opening-322052.mp3,Indoor
child-pretending-to-be-a-big-bird-88555.mp3,child-pretending-to-be-a-big-bird-88555.mp3,Indoor
pushing-chair-96107.mp3,pushing-chair-96107.mp3,Indoor
germany-eas-alarm-1945-242750 (1).mp3,germany-eas-alarm-1945-242750 (1).mp3,Indoor
fridge-open-close-46854.mp3,fridge-open-close-46854.mp3,Indoor
bird-singing-312730.mp3,bird-singing-312730.mp3,Indoor
frying-pan-hot-sizzle-steam-4-186967.mp3,frying-pan-hot-sizzle-steam-4-186967.mp3,Indoor
wind-gust-1-300842.mp3,wind-gust-1-300842.mp3,Indoor
ding-dong-65621.mp3,ding-dong-65621.mp3,Indoor
opening-metal-door-98518.mp3,opening-metal-door-98518.mp3,Indoor
light-switch-73589.mp3,light-switch-73589.mp3,Indoor
human-happy-whistle-96125.mp3,human-happy-whistle-96125.mp3,Indoor
bathtub-water-rising-spraying-building-06-62162.mp3,bathtub-water-rising-spraying-building-06-62162.mp3,"Bathroom, Kitchen"
child-cough-101347.mp3,child-cough-101347.mp3,Indoor
door-knock-175164 (1).mp3,door-knock-175164 (1).mp3,Indoor
whistle-104492.mp3,whistle-104492.mp3,Indoor
pouring-a-beer-from-the-tap-45071.mp3,pouring-a-beer-from-the-tap-45071.mp3,Indoor
659181__realliansel__cat-in-heat-distant.wav,659181,Indoor
open-and-closed-door-.mp3,open-and-closed-door-.mp3,Indoor
drawer-close-92180.mp3,drawer-close-92180.mp3,Indoor
tapping-47377.mp3,tapping-47377.mp3,Indoor
144137__alukahn__2-car-horns.mp3,144137,Indoor
59738__morgantj__telephonering.mp3,59738,Indoor
oversimplified-alarm-clock-113180.mp3,oversimplified-alarm-clock-113180.mp3,Indoor
blinds-80383.mp3,blinds-80383.mp3,Indoor
161153__dj-burnham__bike-horn.mp3,161153,Indoor
toaster-44960.mp3,toaster-44960.mp3,Indoor
washing-machine-wash-cycle-136844.mp3,washing-machine-wash-cycle-136844.mp3,Indoor
footsteps-stairs-slow-106711.mp3,footsteps-stairs-slow-106711.mp3,Indoor
keyboard-typing-49404.mp3,keyboard-typing-49404.mp3,Indoor
asinine-laughter-37897.mp3,asinine-laughter-37897.mp3,Indoor
level-up-191997.mp3,level-up-191997.mp3,Indoor
blender-mixer-hit-39256.mp3,blender-mixer-hit-39256.mp3,Indoor
open-the-can-14493.mp3,open-the-can-14493.mp3,Indoor
345653__etienneleplumey__boiling-water-cooking.wav,345653,Indoor
clapping-and-hairdryer-94605.mp3,clapping-and-hairdryer-94605.mp3,Indoor
computer-keyboard-typing-290582.mp3,computer-keyboard-typing-290582.mp3,Indoor
fire-alarm-in-a-deeply-reverberant-space-55220.mp3,fire-alarm-in-a-deeply-reverberant-space-55220.mp3,Indoor
plastic-chair-dragged-on-stone-outside-89656.mp3,plastic-chair-dragged-on-stone-outside-89656.mp3,Indoor
opening-wooden-window-blinds-102674.mp3,opening-wooden-window-blinds-102674.mp3,Indoor
509826__tosha73__coffee-vending-machine-2.wav,509826,Indoor
mixkit-home-vacuum-engine-hum-1834.wav,mixkit-home-vacuum-engine-hum-1834.wav,Indoor
34381__reinsamba__german_old_telephonering-1.wav,34381,Indoor
feuer-68488 (1).mp3,feuer-68488 (1).mp3,Indoor
window-blind-81230.mp3,window-blind-81230.mp3,Indoor
metallic-door-shut-98740.mp3,metallic-door-shut-98740.mp3,Indoor
curtain-open-and-closing-38334.mp3,curtain-open-and-closing-38334.mp3,Indoor
chair-heavy-sliding-108303.mp3,chair-heavy-sliding-108303.mp3,Indoor
din-alarm-european-74887.mp3,din-alarm-european-74887.mp3,Indoor
blinds-62132.mp3,blinds-62132.mp3,Indoor
writingpensignaturepaper-102967.mp3,writingpensignaturepaper-102967.mp3,Indoor
pen-write-scribble-dlugopis-pisanie-105298.mp3,pen-write-scribble-dlugopis-pisanie-105298.mp3,Indoor
ringtone-249206.mp3,ringtone-249206.mp3,Indoor
Microwave door closing -99912.mp3,Microwave door closing -99912.mp3,Indoor
vacuum-cleaner-70792.mp3,vacuum-cleaner-70792.mp3,Indoor
mech-keyboard-02-102918.mp3,mech-keyboard-02-102918.mp3,Indoor
653661__klankbeeld__1970-telephone-ring-1-nl.wav,653661,Indoor
kitchen-29815.mp3,kitchen-29815.mp3,Indoor
book-page-flipping-6905 (1).mp3,book-page-flipping-6905 (1).mp3,Indoor
newspaper rustle-196731.mp3,newspaper rustle-196731.mp3,Indoor
noise-and-vibration-smartphone-321470.mp3,noise-and-vibration-smartphone-321470.mp3,Indoor
garage_door-76555.mp3,garage,Indoor
glass-breaking-99389.mp3,glass-breaking-99389.mp3,Indoor
baconfryinginpan-32289.mp3,baconfryinginpan-32289.mp3,Indoor
hiu-220056.mp3,hiu-220056.mp3,Indoor
rain-and-thunder-176105.mp3,rain-and-thunder-176105.mp3,Indoor
buzz-buzz-95806.mp3,buzz-buzz-95806.mp3,Indoor
door-knock-175164.mp3,door-knock-175164.mp3,Indoor
keyboard-clicking-44863.mp3,keyboard-clicking-44863.mp3,Indoor
crazy-laughter-ringtone-119891.mp3,crazy-laughter-ringtone-119891.mp3,Indoor
204011__duckduckpony__homemade-gunshot-3.wav,204011,Indoor
bottle-clink-82858.mp3,bottle-clink-82858.mp3,Indoor
two-claps-96256.mp3,two-claps-96256.mp3,Indoor
electric-toothbrush-37688.mp3,electric-toothbrush-37688.mp3,Indoor
chair-96108.mp3,chair-96108.mp3,Indoor
blinds-92970.mp3,blinds-92970.mp3,Indoor
clapping-6474.mp3,clapping-6474.mp3,Indoor
476901__ravenwolfprods__small-dog-barking-in-apartment.wav,476901,Indoor
697805__ndyt__achoo-student-sneezing.mp3,697805,Indoor
vacuum-cleaner-75189 (1).mp3,vacuum-cleaner-75189 (1).mp3,Indoor
wooden-slide-door-sound-227004 (1).mp3,wooden-slide-door-sound-227004 (1).mp3,Indoor
Oven Door Closes with Some Grate Ring Off - QuickSounds.com.mp3,Oven Door Closes with Some Grate Ring Off - QuickSounds.com.mp3,Indoor
rise-304744.mp3,rise-304744.mp3,Indoor
enter-button-mechanical-keyboard-14388.mp3,enter-button-mechanical-keyboard-14388.mp3,Indoor
drawer-close-140494.mp3,drawer-close-140494.mp3,Indoor
sound-1-167181.mp3,sound-1-167181.mp3,Indoor
Iron steam-with-bubbles-312339.mp3,Iron steam-with-bubbles-312339.mp3,Indoor
clock-24340.mp3,clock-24340.mp3,Indoor
fire-2016-12-21-17217.mp3,fire-2016-12-21-17217.mp3,Indoor
alarm-loop-sound-effect-94369.mp3,alarm-loop-sound-effect-94369.mp3,Indoor
070814_drawer-close-amp-closing-37767.mp3,070814,Indoor
spoon-clinking-65647 (1).mp3,spoon-clinking-65647 (1).mp3,Indoor
toaster-pop-46782.mp3,toaster-pop-46782.mp3,Indoor
fire-alarm_foley-279244.mp3,fire-alarm,Indoor
blender-59679.mp3,blender-59679.mp3,Indoor
door-open-46756.mp3,door-open-46756.mp3,Indoor
blender-ice-crush-76745.mp3,blender-ice-crush-76745.mp3,Indoor
door-noise-creak-236022.mp3,door-noise-creak-236022.mp3,Indoor
door-slam-2-47114.mp3,door-slam-2-47114.mp3,Indoor
weather-news-logo-154226.mp3,weather-news-logo-154226.mp3,Indoor
341255__jeremysykes__gunshot00.wav,341255,Indoor
718174__tb0y298__pistol-shot-1.wav,718174,Indoor
hair-dryer-29919.mp3,hair-dryer-29919.mp3,Indoor
quick-mechanical-keyboard-14391.mp3,quick-mechanical-keyboard-14391.mp3,Indoor
kitchen-sink-51449.mp3,kitchen-sink-51449.mp3,Indoor
246190__andreangelo__sneezing-2.wav,246190,Indoor
firewood-burning-sound-179862.mp3,firewood-burning-sound-179862.mp3,Indoor
cooking-on-gas-75804 (1).mp3,cooking-on-gas-75804 (1).mp3,Indoor
microwave-open_close-2-80004.mp3,microwave-open,Indoor
463879__keng-wai-chane-chick-te__human_baby_2months_cry_01.wav,463879,Indoor
knocking-97161.mp3,knocking-97161.mp3,Indoor
toilet-flushing-7059.mp3,toilet-flushing-7059.mp3,Indoor
garbage-disposal-82531.mp3,garbage-disposal-82531.mp3,Indoor
old-refrigerator-17048.mp3,old-refrigerator-17048.mp3,Indoor
ice-dispenser-crushed-ice-88519.mp3,ice-dispenser-crushed-ice-88519.mp3,Indoor
live-studio-audience-84726.mp3,live-studio-audience-84726.mp3,Indoor
dishwasher-25129.mp3,dishwasher-25129.mp3,Indoor
88112__spleencast__phone-1952-bakelite-2-looped.mp3,88112,Indoor
Slippers walking-104198.mp3,Slippers walking-104198.mp3,Indoor
garage-door-close-33509.mp3,garage-door-close-33509.mp3,Indoor
electric-kettle-boiling-170430_1487-59615.mp3,electric-kettle-boiling-170430,Indoor
opening-metal-door-98518 (1).mp3,opening-metal-door-98518 (1).mp3,Indoor
lightning-strike-fx-i-175724.mp3,lightning-strike-fx-i-175724.mp3,Indoor
beruang-220039.mp3,beruang-220039.mp3,Indoor
germany-eas-alarm-1945-242750 (2).mp3,germany-eas-alarm-1945-242750 (2).mp3,Indoor
filling-pool-soundeffect-182491.mp3,filling-pool-soundeffect-182491.mp3,Indoor
iron-whoosh-47121.mp3,iron-whoosh-47121.mp3,Indoor
118104__ndheger__female-sneezing-two-sneezes-spaced-out.wav,118104,Indoor
sweeping-38385.mp3,sweeping-38385.mp3,Indoor
high-wind-281253.mp3,high-wind-281253.mp3,Indoor
tea-kettle-whistling-on-a-gas-stove-53703.mp3,tea-kettle-whistling-on-a-gas-stove-53703.mp3,Indoor
book-drop-30016.mp3,book-drop-30016.mp3,Indoor
closing-drawer-46789 (1).mp3,closing-drawer-46789 (1).mp3,Indoor
fan-w oscillatingr-303207.mp3,fan-w oscillatingr-303207.mp3,Indoor
19593__freed__tbd01-e01-tones.mp3,19593,Indoor
shower-ambience-150399.mp3,shower-ambience-150399.mp3,Indoor
running-shower-by-krucifix-productions-29903.mp3,running-shower-by-krucifix-productions-29903.mp3,Indoor
fan oscillating-60473.mp3,fan oscillating-60473.mp3,Indoor
233587__ondrosik__coffee_machine.wav,233587,Indoor
zapsplat_household_nespresso_milk_frother_electric_on_run_dry_off_47535.mp3,zapsplat,Indoor
Iron steam-whistle-31814.mp3,Iron steam-whistle-31814.mp3,Indoor
book-page-flipping-6905.mp3,book-page-flipping-6905.mp3,Indoor
soft-plucks-alarm-clock-120696.mp3,soft-plucks-alarm-clock-120696.mp3,Indoor
door-182645.mp3,door-182645.mp3,Indoor
door-bell-old-style-87092.mp3,door-bell-old-style-87092.mp3,Indoor
mechanical-keyboard-typing-sound-asmr-321555.mp3,mechanical-keyboard-typing-sound-asmr-321555.mp3,Indoor
Slippers walking-on-leaves-260279.mp3,Slippers walking-on-leaves-260279.mp3,Indoor
icy-wind-31377.mp3,icy-wind-31377.mp3,Indoor
closing-garage-door-5-96613.mp3,closing-garage-door-5-96613.mp3,Indoor
man-coughing-cough-101979.mp3,man-coughing-cough-101979.mp3,Indoor
47275__alphahog__get-out-of-the-street.mp3,47275,Indoor
cooking-in-cooking-pot-129386.mp3,cooking-in-cooking-pot-129386.mp3,Indoor
rain-sounds-210646.mp3,rain-sounds-210646.mp3,Indoor
open-and-closed-door-reverb-206833.mp3,open-and-closed-door-reverb-206833.mp3,Indoor
753414__kevp888__240811_165557_fr_toddler_crying.wav,753414,Indoor
writing-on-paper-29376 (1).mp3,writing-on-paper-29376 (1).mp3,Indoor
running-fan oscillating-25484.mp3,running-fan oscillating-25484.mp3,Indoor
046528_dripping-faucet-2-69602.mp3,046528,Indoor
ding-dong-65621 (1).mp3,ding-dong-65621 (1).mp3,Indoor
201274__chrisbrowne626__person-sneezing-sound-bit.wav,201274,Indoor
referee-whistle-coach-whistle-sports-whistle-291815.mp3,referee-whistle-coach-whistle-sports-whistle-291815.mp3,Indoor
040555_single-hand-clapping-79485.mp3,040555,Indoor
door-chimes-66502.mp3,door-chimes-66502.mp3,Indoor
drawer close-41055.mp3,drawer close-41055.mp3,Indoor
shave_beardscratch_02-27794.mp3,shave,Indoor
653975__221296__sneezing-owi.wav,653975,Indoor
wooden-slide-door-sound-227004.mp3,wooden-slide-door-sound-227004.mp3,Indoor
washing-machine-spinning-cycle-60638.mp3,washing-machine-spinning-cycle-60638.mp3,Indoor
580213__trashcan_studios__004-dog-barking-at-door.wav,580213,Indoor
microwave-open-door-82492.mp3,microwave-open-door-82492.mp3,Indoor
footsteps-on-stairs-100806.mp3,footsteps-on-stairs-100806.mp3,Indoor
glass-clinking-241043.mp3,glass-clinking-241043.mp3,Indoor
595017__faithechetty__sneezing.wav,595017,Indoor
dishwasher-sound-205370.mp3,dishwasher-sound-205370.mp3,Indoor
water-drips-76848.mp3,water-drips-76848.mp3,"Bathroom, Kitchen"
toilet-flush-quite-aggressive-01-26041.mp3,toilet-flush-quite-aggressive-01-26041.mp3,Indoor
381964__mattruthsound__bedroom-wooden-door-close-mic-ed-mono-post-squeak-no-knocks.wav,381964,Indoor
tea-kettle-whistling-69415.mp3,tea-kettle-whistling-69415.mp3,Indoor
light-switch-sound-198508.mp3,light-switch-sound-198508.mp3,Indoor
057961_soft-wind-blowingwav-82967.mp3,057961,Indoor
food-in-a-frying-pan-47876.mp3,food-in-a-frying-pan-47876.mp3,Indoor
Footsteps on stairs-75638.mp3,Footsteps on stairs-75638.mp3,Indoor
320129__ylearkisto__pistooli-laukauksia-sisalla-pistol-shot-a-few-gunshots-interior.wav,320129,Indoor
typing-on-laptop-keyboard-308455.mp3,typing-on-laptop-keyboard-308455.mp3,Indoor
tap--44998.mp3,tap--44998.mp3,Indoor
35barrer_con_escoba-98393.mp3,35barrer,Indoor
microwave-sound-63730.mp3,microwave-sound-63730.mp3,Indoor
stove2-33123.mp3,stove2-33123.mp3,Indoor
700748__robinhood76__11780-labrador-dog-barks.wav,700748,Indoor
beer-can-opening-hq-wav-268272.mp3,beer-can-opening-hq-wav-268272.mp3,Indoor
page-flip-47177.mp3,page-flip-47177.mp3,Indoor
bird-sound-in-a-forest-309240.mp3,bird-sound-in-a-forest-309240.mp3,Indoor
277058__kwahmah_02__single-dog-bark.wav,277058,Indoor
369297__georgisound__sneezes.wav,369297,Indoor
shower-turn-on-run-turn-off-drain-water-6283.mp3,shower-turn-on-run-turn-off-drain-water-6283.mp3,"Bathroom, Kitchen"
phone-vibration-96623 (1).mp3,phone-vibration-96623 (1).mp3,Indoor
235803__leafs67__water-boiling-in-a-kettle.mp3,235803,Indoor
clicky-click-182496.mp3,clicky-click-182496.mp3,Indoor
inside-small-refrigerator-29393.mp3,inside-small-refrigerator-29393.mp3,Indoor
wind-up2-106350.mp3,wind-up2-106350.mp3,Indoor
cutting-board-chops-scrapes-61998.mp3,cutting-board-chops-scrapes-61998.mp3,Indoor
typing-on-keyboard-98648.mp3,typing-on-keyboard-98648.mp3,Indoor
keyboard-typing-3-292593.mp3,keyboard-typing-3-292593.mp3,Indoor
high-speed-fan-sound-effect-03-323764.mp3,high-speed-fan-sound-effect-03-323764.mp3,Indoor
052190_washing-machine-37678.mp3,052190,Indoor
garbage-garbage_disposal53955.mp3,garbage-garbage,Indoor
door-opening-and-closing-18398.mp3,door-opening-and-closing-18398.mp3,Indoor
garbage_disposal trash-can-101339.mp3,garbage,Indoor
524836__samuelgremaud__sneeze-1.wav,524836,Indoor
157297__husky70__sneeze.wav,157297,Indoor
wind-sound-301491.mp3,wind-sound-301491.mp3,Indoor
writing-155389.mp3,writing-155389.mp3,Indoor
ticking-clock-1-wav-edition-264449.mp3,ticking-clock-1-wav-edition-264449.mp3,Indoor
178137__keybit2__ring-ring.mp3,178137,Indoor
Oven door opening-65296.mp3,Oven door opening-65296.mp3,Indoor
mobile-vibration-81066.mp3,mobile-vibration-81066.mp3,Indoor
spoon-and-cup-81257.mp3,spoon-and-cup-81257.mp3,Indoor
metal-drawer-close-105838.mp3,metal-drawer-close-105838.mp3,Indoor
coughing-sound-effect-type-10-294179.mp3,coughing-sound-effect-type-10-294179.mp3,Indoor
blender-29556 (1).mp3,blender-29556 (1).mp3,Indoor
fridge-95040.mp3,fridge-95040.mp3,Indoor
oscillating-fan-starting-73202.mp3,oscillating-fan-starting-73202.mp3,Indoor
glasses-clinking-73558.mp3,glasses-clinking-73558.mp3,Indoor
garage-door-26912.mp3,garage-door-26912.mp3,Indoor
bathtub-water-running-close-70984.mp3,bathtub-water-running-close-70984.mp3,"Bathroom, Kitchen"
269380__lwdickens__rotary-phone-ring.wav,269380,Indoor
383456__deleted_user_7146007__door-creaking-open.wav,383456,Indoor
door-bell-sound-effect-297918.mp3,door-bell-sound-effect-297918.mp3,Indoor
open-sliding-door-105746.mp3,open-sliding-door-105746.mp3,Indoor
520723__pimstoltz__six-analog-telephones-ringing.wav,520723,Indoor
cooking-oil-sizzle-1-171525.mp3,cooking-oil-sizzle-1-171525.mp3,Indoor
vacuum-cleaner-73592.mp3,vacuum-cleaner-73592.mp3,Indoor
shaving-77839.mp3,shaving-77839.mp3,Indoor
frying-haloumis-76568.mp3,frying-haloumis-76568.mp3,Indoor
014137_crying-newborn-baby-child-3wav-57371.mp3,014137,Indoor
click-89198 (2).mp3,click-89198 (2).mp3,Indoor
399065__fastson__tikka-m65_2.wav,399065,Indoor
very-infectious-laughter-117727.mp3,very-infectious-laughter-117727.mp3,Indoor
vacuum-29603.mp3,vacuum-29603.mp3,Indoor
515106__alopezdesign__start-up-engine-crf1000-africa-twin-2.mp3,515106,Indoor
368801__inspectorj__sneeze-single-e.wav,368801,Indoor
glass-bottle-smash-277554.mp3,glass-bottle-smash-277554.mp3,Indoor
toaster-89278.mp3,toaster-89278.mp3,Indoor
fire-alarm-6708.mp3,fire-alarm-6708.mp3,Indoor
hair-dryer-58299.mp3,hair-dryer-58299.mp3,Indoor
electric-razor-63452.mp3,electric-razor-63452.mp3,Indoor
443028__univ_lyon3__larcher_lucas_2018_2019_boiling-water.wav,443028,Indoor
japan-eas-alarm-j-alert-262887.mp3,japan-eas-alarm-j-alert-262887.mp3,Indoor
sweeping-44962.mp3,sweeping-44962.mp3,Indoor
frying-pan-hot-steam.mp3,frying-pan-hot-steam.mp3,Indoor
writing-with-pen-35109.mp3,writing-with-pen-35109.mp3,Indoor
computer-keyboard-typing-snippet-mono-loop-31523.mp3,computer-keyboard-typing-snippet-mono-loop-31523.mp3,Indoor
3d-printer-63649.mp3,3d-printer-63649.mp3,Indoor
typing-on-computer-keyboard-58445.mp3,typing-on-computer-keyboard-58445.mp3,Indoor
cartoon-slide-whistle-down-1-176647.mp3,cartoon-slide-whistle-down-1-176647.mp3,"Road, Outdoor"
washing-hands-73955.mp3,washing-hands-73955.mp3,Indoor
632218__golovlevsound__motorcycle-bmw-engine-rev-underground-garage.wav,632218,Indoor
brush-teeth-field-recording-22405.mp3,brush-teeth-field-recording-22405.mp3,Indoor
bacon-frying-75854.mp3,bacon-frying-75854.mp3,Indoor
breaking-glass-with-feet-45176.mp3,breaking-glass-with-feet-45176.mp3,Indoor
writing-with-fountain-pen-nib-70563.mp3,writing-with-fountain-pen-nib-70563.mp3,Indoor
child-crying-in-yard-72009.mp3,child-crying-in-yard-72009.mp3,Indoor
lit-fireplace-6307.mp3,lit-fireplace-6307.mp3,Indoor
86365__sandyrb__rain-stick-b-008.wav,86365,Indoor
cooking-onions-72799.mp3,cooking-onions-72799.mp3,Indoor
traimory-mega-horn-angry-siren-f-cinematic-trailer-sound-effects-193408.mp3,traimory-mega-horn-angry-siren-f-cinematic-trailer-sound-effects-193408.mp3,Indoor
glass-breaking-foley-19649.mp3,glass-breaking-foley-19649.mp3,Indoor
a-small-childx27s-cry-292598.mp3,a-small-childx27s-cry-292598.mp3,Indoor
tv-television-on-off-6224.mp3,tv-television-on-off-6224.mp3,Indoor
thunder-thunderstorm-sound-effect-226111.mp3,thunder-thunderstorm-sound-effect-226111.mp3,Indoor
breakingvase01-88081.mp3,breakingvase01-88081.mp3,Indoor
footsteps-cellar-26890.mp3,footsteps-cellar-26890.mp3,Indoor
laughter-77674.mp3,laughter-77674.mp3,Indoor
breaking-glass-1-95808.mp3,breaking-glass-1-95808.mp3,Indoor
glass-knock-5-189101.mp3,glass-knock-5-189101.mp3,Indoor
dishwasher-64656.mp3,dishwasher-64656.mp3,Indoor
falling-259680.mp3,falling-259680.mp3,Indoor
phone-vibration-96623.mp3,phone-vibration-96623.mp3,Indoor
turnpage-99756.mp3,turnpage-99756.mp3,Indoor
toaster-up-and-down-63800.mp3,toaster-up-and-down-63800.mp3,Indoor
door-slam-1-100245.mp3,door-slam-1-100245.mp3,Indoor
open-and-closed-.mp3,open-and-closed-.mp3,Indoor
fire-alarm-33770.mp3,fire-alarm-33770.mp3,Indoor
newspaper rustle-196732.mp3,newspaper rustle-196732.mp3,Indoor
588678__vialgames__dogbarking.mp3,588678,Indoor
walking-sound-effect-272246.mp3,walking-sound-effect-272246.mp3,Indoor
blender-2-fx-306164.mp3,blender-2-fx-306164.mp3,Indoor
fridge-opening-and-closing-75650.mp3,fridge-opening-and-closing-75650.mp3,Indoor
smooth-cold-wind-looped-135538.mp3,smooth-cold-wind-looped-135538.mp3,Indoor
russia-eas-alarm-1964-269169.mp3,russia-eas-alarm-1964-269169.mp3,Indoor
door-close-79921.mp3,door-close-79921.mp3,Indoor
432641__digpro120__car-horn.mp3,432641,Indoor
drawer close-264690.mp3,drawer close-264690.mp3,Indoor
